received,global time,len of queue,logical clock time
SEND TO B,1678167892.4106848,0,147
SEND TO A,1678167892.744679,0,148
INTERNAL EVENT,1678167893.078651,0,149
INTERNAL EVENT,1678167893.412655,0,150
INTERNAL EVENT,1678167893.746639,0,151
SEND TO B,1678167894.4146402,0,153
INTERNAL EVENT,1678167894.748647,0,154
SEND TO B,1678167895.0826619,0,155
SEND TO A,1678167895.4166558,0,156
INTERNAL EVENT,1678167895.7506292,0,157
INTERNAL EVENT,1678167896.084613,0,158
INTERNAL EVENT,1678167896.4186509,0,159
INTERNAL EVENT,1678167896.752612,0,160
INTERNAL EVENT,1678167897.0866508,0,161
INTERNAL EVENT,1678167897.4205801,0,162
INTERNAL EVENT,1678167897.754625,0,163
INTERNAL EVENT,1678167898.0886772,0,164
INTERNAL EVENT,1678167898.422685,0,165
INTERNAL EVENT,1678167898.756635,0,166
INTERNAL EVENT,1678167899.424621,0,168
SEND TO B,1678167899.758688,0,169
INTERNAL EVENT,1678167900.092763,0,170
INTERNAL EVENT,1678167900.426603,0,171
INTERNAL EVENT,1678167900.760611,0,172
SEND TO A,1678167901.0946822,0,173
SEND TO B,1678167901.094841,0,174
INTERNAL EVENT,1678167901.428649,0,175
INTERNAL EVENT,1678167901.762639,0,176
SEND TO A,1678167902.432617,0,178
SEND TO B,1678167902.433373,0,179
INTERNAL EVENT,1678167902.764752,0,180
SEND TO A,1678167903.100478,0,181
INTERNAL EVENT,1678167903.432689,0,182
INTERNAL EVENT,1678167903.7666812,0,183
INTERNAL EVENT,1678167904.100658,0,184
INTERNAL EVENT,1678167904.43471,0,185
SEND TO B,1678167904.768726,0,186
SEND TO A,1678167905.1033,0,187
SEND TO B,1678167905.104266,0,188
SEND TO A,1678167905.436748,0,189
SEND TO B,1678167905.437013,0,190
INTERNAL EVENT,1678167905.770719,0,191
SEND TO A,1678167906.104769,0,192
INTERNAL EVENT,1678167906.438647,0,193
INTERNAL EVENT,1678167906.7726562,0,194
