received,global time,len of queue,logical clock time
INTERNAL EVENT,1678252565.565582,0,147
SEND TO A,1678252565.7326632,0,148
INTERNAL EVENT,1678252565.8996558,0,149
INTERNAL EVENT,1678252566.066633,0,150
POP FROM QUEUE,1678252566.23369,0,152
POP FROM QUEUE,1678252566.400624,0,153
INTERNAL EVENT,1678252566.567656,0,153
POP FROM QUEUE,1678252566.7346492,0,156
SEND TO A,1678252566.9016829,0,156
POP FROM QUEUE,1678252567.06866,0,158
SEND TO A,1678252567.23561,0,158
SEND TO B,1678252567.2357252,0,159
SEND TO A,1678252567.402591,0,160
POP FROM QUEUE,1678252567.569612,0,162
POP FROM QUEUE,1678252567.736584,0,163
SEND TO B,1678252567.903627,0,163
SEND TO A,1678252568.0707588,0,164
SEND TO B,1678252568.237649,0,165
SEND TO B,1678252568.524388,0,166
SEND TO B,1678252568.573567,0,167
INTERNAL EVENT,1678252568.8507688,0,168
SEND TO B,1678252568.968808,0,169
INTERNAL EVENT,1678252569.2117262,0,170
SEND TO B,1678252569.413116,0,171
INTERNAL EVENT,1678252569.560711,0,172
SEND TO B,1678252569.7834308,0,173
POP FROM QUEUE,1678252569.95423,0,175
SEND TO B,1678252570.119852,0,175
SEND TO A,1678252570.286767,0,176
SEND TO B,1678252570.287016,0,177
SEND TO B,1678252570.453886,0,178
INTERNAL EVENT,1678252570.620706,0,179
SEND TO B,1678252570.8631191,1,180
POP FROM QUEUE,1678252570.9630148,0,182
POP FROM QUEUE,1678252571.129808,0,183
INTERNAL EVENT,1678252571.323809,0,183
SEND TO A,1678252571.475007,0,184
SEND TO A,1678252571.642619,0,185
SEND TO A,1678252571.813557,0,186
SEND TO B,1678252571.815239,0,187
POP FROM QUEUE,1678252571.976293,0,189
SEND TO A,1678252572.142804,0,189
INTERNAL EVENT,1678252572.309798,0,190
POP FROM QUEUE,1678252572.479973,0,192
SEND TO B,1678252572.649462,0,192
SEND TO B,1678252572.81282,0,193
SEND TO A,1678252572.979764,0,194
SEND TO B,1678252572.980018,0,195
SEND TO B,1678252573.146823,0,196
SEND TO A,1678252573.3138108,0,197
SEND TO B,1678252573.314251,0,198
SEND TO A,1678252573.480744,0,199
SEND TO B,1678252573.4810188,0,200
SEND TO B,1678252573.6477802,0,201
SEND TO A,1678252573.814733,0,202
SEND TO A,1678252573.981729,0,203
SEND TO A,1678252574.148679,0,204
SEND TO B,1678252574.1489122,0,205
INTERNAL EVENT,1678252574.3155892,0,206
SEND TO B,1678252574.482684,0,207
SEND TO A,1678252574.649663,0,208
SEND TO A,1678252574.81692,0,209
SEND TO B,1678252574.817572,0,210
INTERNAL EVENT,1678252574.983697,0,211
SEND TO A,1678252575.1509728,0,212
SEND TO B,1678252575.151383,0,213
SEND TO A,1678252575.317777,0,214
SEND TO B,1678252575.318186,0,215
SEND TO A,1678252575.520155,0,216
SEND TO B,1678252575.521174,0,217
INTERNAL EVENT,1678252575.6537669,0,218
INTERNAL EVENT,1678252575.820707,0,219
POP FROM QUEUE,1678252576.021031,0,221
POP FROM QUEUE,1678252576.155793,0,222
POP FROM QUEUE,1678252576.322755,0,223
POP FROM QUEUE,1678252576.489888,0,224
INTERNAL EVENT,1678252576.65665,0,224
INTERNAL EVENT,1678252576.8237062,0,225
SEND TO A,1678252576.990887,0,226
SEND TO B,1678252576.99128,0,227
SEND TO A,1678252577.157818,0,228
POP FROM QUEUE,1678252577.325019,0,230
INTERNAL EVENT,1678252577.499983,0,230
POP FROM QUEUE,1678252577.664721,0,232
SEND TO A,1678252577.832318,0,232
SEND TO B,1678252577.833123,0,233
SEND TO A,1678252578.0000389,0,234
SEND TO A,1678252578.166207,0,235
SEND TO B,1678252578.1685069,0,236
SEND TO A,1678252578.332892,0,237
POP FROM QUEUE,1678252578.4996932,0,239
SEND TO B,1678252578.6667001,0,239
SEND TO A,1678252578.8336809,0,240
SEND TO B,1678252578.8339489,0,241
SEND TO A,1678252579.000725,0,242
SEND TO B,1678252579.16765,0,243
SEND TO B,1678252579.334665,0,244
SEND TO A,1678252579.501673,0,245
SEND TO B,1678252579.5018969,0,246
SEND TO A,1678252579.66871,0,247
SEND TO A,1678252579.835726,0,248
INTERNAL EVENT,1678252580.002615,0,249
POP FROM QUEUE,1678252580.1695879,0,251
POP FROM QUEUE,1678252580.33663,0,252
POP FROM QUEUE,1678252580.503586,0,254
POP FROM QUEUE,1678252580.670576,0,256
SEND TO A,1678252580.837655,0,256
SEND TO B,1678252581.00461,0,257
INTERNAL EVENT,1678252581.1715531,0,258
POP FROM QUEUE,1678252581.338562,0,260
SEND TO A,1678252581.505615,0,260
SEND TO B,1678252581.505744,0,261
SEND TO A,1678252581.672569,0,262
SEND TO B,1678252581.672668,0,263
INTERNAL EVENT,1678252581.839541,0,264
SEND TO A,1678252582.006687,0,265
SEND TO B,1678252582.0068889,0,266
SEND TO B,1678252582.173677,0,267
INTERNAL EVENT,1678252582.340596,0,268
SEND TO B,1678252582.507631,0,269
SEND TO A,1678252582.674648,0,270
INTERNAL EVENT,1678252582.841812,0,271
POP FROM QUEUE,1678252583.023455,0,273
SEND TO A,1678252583.1900952,0,273
SEND TO B,1678252583.190639,0,274
SEND TO A,1678252583.4025211,0,275
SEND TO A,1678252583.525821,0,276
SEND TO B,1678252583.526199,0,277
INTERNAL EVENT,1678252583.692717,0,278
INTERNAL EVENT,1678252583.859947,0,279
POP FROM QUEUE,1678252584.026828,0,281
SEND TO A,1678252584.1953878,0,281
POP FROM QUEUE,1678252584.361695,0,283
SEND TO A,1678252584.530163,0,283
SEND TO B,1678252584.530557,0,284
SEND TO B,1678252584.6971252,0,285
SEND TO A,1678252584.920171,0,286
INTERNAL EVENT,1678252585.0556731,0,287
POP FROM QUEUE,1678252585.205917,0,289
POP FROM QUEUE,1678252585.364761,0,290
SEND TO B,1678252585.531926,0,290
SEND TO B,1678252585.6986701,0,291
SEND TO A,1678252585.872532,0,292
SEND TO B,1678252585.889823,0,293
SEND TO A,1678252586.038854,0,294
SEND TO B,1678252586.0392141,0,295
SEND TO A,1678252586.205717,0,296
SEND TO B,1678252586.205943,0,297
SEND TO B,1678252586.372913,0,298
SEND TO B,1678252586.5408251,0,299
SEND TO B,1678252586.71283,0,300
SEND TO B,1678252586.8783512,0,301
SEND TO A,1678252587.0448158,0,302
SEND TO A,1678252587.2117388,0,303
SEND TO B,1678252587.212139,0,304
SEND TO B,1678252587.378732,0,305
SEND TO A,1678252587.5457542,0,306
SEND TO B,1678252587.71271,0,307
SEND TO A,1678252587.8859708,0,308
SEND TO B,1678252587.886602,0,309
INTERNAL EVENT,1678252588.052722,0,310
SEND TO A,1678252588.219768,0,311
SEND TO B,1678252588.22002,0,312
INTERNAL EVENT,1678252588.386631,0,313
SEND TO B,1678252588.553751,0,314
SEND TO A,1678252588.720586,0,315
INTERNAL EVENT,1678252588.8876328,0,316
SEND TO B,1678252589.054629,0,317
SEND TO B,1678252589.22161,0,318
INTERNAL EVENT,1678252589.388561,0,319
SEND TO B,1678252589.558026,0,320
SEND TO A,1678252589.72269,0,321
SEND TO B,1678252589.72295,0,322
SEND TO A,1678252589.889853,0,323
SEND TO B,1678252590.056747,0,324
SEND TO A,1678252590.223918,0,325
SEND TO B,1678252590.224818,0,326
SEND TO A,1678252590.390708,0,327
SEND TO A,1678252590.557651,0,328
SEND TO B,1678252590.724612,0,329
INTERNAL EVENT,1678252590.891554,0,330
POP FROM QUEUE,1678252591.062217,0,332
SEND TO B,1678252591.225823,0,332
SEND TO A,1678252591.392643,0,333
SEND TO A,1678252591.559582,0,334
SEND TO B,1678252591.5596979,0,335
INTERNAL EVENT,1678252591.7267892,0,336
SEND TO B,1678252591.893763,0,337
SEND TO A,1678252592.060642,0,338
POP FROM QUEUE,1678252592.227662,0,340
SEND TO A,1678252592.3946319,0,340
SEND TO B,1678252592.5616279,0,341
POP FROM QUEUE,1678252592.7286131,0,343
POP FROM QUEUE,1678252592.895584,0,344
POP FROM QUEUE,1678252593.0625868,0,345
SEND TO A,1678252593.229654,0,345
SEND TO A,1678252593.396656,0,346
SEND TO B,1678252593.396847,0,347
SEND TO A,1678252593.56357,0,348
SEND TO B,1678252593.730628,0,349
SEND TO A,1678252593.902664,0,350
POP FROM QUEUE,1678252594.0687628,0,352
POP FROM QUEUE,1678252594.2356422,0,353
POP FROM QUEUE,1678252594.4025888,0,354
INTERNAL EVENT,1678252594.56956,0,354
INTERNAL EVENT,1678252594.7365792,0,355
SEND TO A,1678252594.903625,0,356
POP FROM QUEUE,1678252595.070598,0,358
SEND TO B,1678252595.237619,0,358
SEND TO A,1678252595.404564,0,359
SEND TO B,1678252595.404667,0,360
SEND TO B,1678252595.5715961,0,361
SEND TO A,1678252595.738593,0,362
SEND TO B,1678252595.738712,0,363
SEND TO B,1678252595.905594,0,364
INTERNAL EVENT,1678252596.0725582,0,365
POP FROM QUEUE,1678252596.239566,0,367
SEND TO A,1678252596.4065878,0,367
SEND TO B,1678252596.406712,0,368
SEND TO A,1678252596.573548,0,369
INTERNAL EVENT,1678252596.740545,0,370
SEND TO A,1678252596.907563,0,371
SEND TO A,1678252597.074581,0,372
POP FROM QUEUE,1678252597.2415822,0,374
INTERNAL EVENT,1678252597.4085472,0,374
SEND TO A,1678252597.5756018,0,375
SEND TO A,1678252597.7425852,0,376
INTERNAL EVENT,1678252597.9096022,0,377
SEND TO A,1678252598.076577,0,378
SEND TO B,1678252598.2435489,0,379
SEND TO B,1678252598.4106472,0,380
SEND TO A,1678252598.577568,0,381
SEND TO B,1678252598.577673,0,382
SEND TO A,1678252598.7445602,0,383
INTERNAL EVENT,1678252598.911618,0,384
SEND TO B,1678252599.078588,0,385
INTERNAL EVENT,1678252599.2457862,0,386
SEND TO A,1678252599.412745,0,387
SEND TO B,1678252599.412998,0,388
POP FROM QUEUE,1678252599.579638,0,390
INTERNAL EVENT,1678252599.7466109,0,390
INTERNAL EVENT,1678252599.913589,0,391
INTERNAL EVENT,1678252600.080578,0,392
POP FROM QUEUE,1678252600.247597,1,394
POP FROM QUEUE,1678252600.414709,0,395
SEND TO A,1678252600.581624,0,395
INTERNAL EVENT,1678252600.748607,0,396
SEND TO A,1678252600.915714,0,397
SEND TO B,1678252600.917129,0,398
SEND TO B,1678252601.082806,0,399
SEND TO A,1678252601.2496252,0,400
SEND TO B,1678252601.249793,0,401
INTERNAL EVENT,1678252601.416576,0,402
SEND TO A,1678252601.583573,0,403
INTERNAL EVENT,1678252601.750626,0,404
SEND TO A,1678252601.918647,0,405
SEND TO B,1678252601.918849,0,406
SEND TO A,1678252602.084706,0,407
POP FROM QUEUE,1678252602.251617,0,409
INTERNAL EVENT,1678252602.418547,0,409
SEND TO A,1678252602.58558,0,410
SEND TO B,1678252602.5856798,0,411
SEND TO A,1678252602.752623,0,412
POP FROM QUEUE,1678252602.919574,0,414
POP FROM QUEUE,1678252603.0865788,0,415
POP FROM QUEUE,1678252603.2536051,0,417
SEND TO A,1678252603.420588,0,417
POP FROM QUEUE,1678252603.587594,0,419
POP FROM QUEUE,1678252603.7545972,0,420
POP FROM QUEUE,1678252603.92156,0,421
POP FROM QUEUE,1678252604.088578,0,423
POP FROM QUEUE,1678252604.255571,0,425
INTERNAL EVENT,1678252604.422625,0,425
SEND TO A,1678252604.589622,0,426
SEND TO B,1678252604.589749,0,427
SEND TO A,1678252604.756605,0,428
POP FROM QUEUE,1678252604.923622,0,430
