received,global time,len of queue,logical clock time
SEND TO B,1678171060.299865,0,71
INTERNAL EVENT,1678171060.46663,0,72
INTERNAL EVENT,1678171060.633641,0,73
INTERNAL EVENT,1678171060.800662,0,74
INTERNAL EVENT,1678171060.9676218,0,75
INTERNAL EVENT,1678171061.1348228,0,76
INTERNAL EVENT,1678171061.3016589,0,77
INTERNAL EVENT,1678171061.46864,0,78
POP FROM QUEUE,1678171061.6356192,0,80
INTERNAL EVENT,1678171061.8026738,1,80
POP FROM QUEUE,1678171061.969656,0,82
INTERNAL EVENT,1678171062.136627,0,82
INTERNAL EVENT,1678171062.303617,0,83
INTERNAL EVENT,1678171062.4706979,0,84
SEND TO A,1678171062.637698,0,85
SEND TO B,1678171062.637981,0,86
INTERNAL EVENT,1678171062.804617,0,87
INTERNAL EVENT,1678171062.9722571,0,88
INTERNAL EVENT,1678171063.1386292,0,89
POP FROM QUEUE,1678171063.305716,0,91
INTERNAL EVENT,1678171063.482293,0,91
INTERNAL EVENT,1678171063.646631,0,92
INTERNAL EVENT,1678171063.813643,0,93
INTERNAL EVENT,1678171063.980698,0,94
SEND TO A,1678171064.1476638,0,95
SEND TO B,1678171064.147923,0,96
POP FROM QUEUE,1678171064.314667,0,98
INTERNAL EVENT,1678171064.481684,0,98
INTERNAL EVENT,1678171064.64951,0,99
SEND TO A,1678171064.81576,0,100
SEND TO B,1678171064.8160589,0,101
SEND TO A,1678171064.982687,0,102
SEND TO A,1678171065.149877,0,103
SEND TO B,1678171065.1507342,0,104
SEND TO B,1678171065.3167949,0,105
SEND TO A,1678171065.4837708,0,106
INTERNAL EVENT,1678171065.650717,0,107
INTERNAL EVENT,1678171065.817686,0,108
SEND TO A,1678171065.984726,0,109
SEND TO B,1678171065.984959,0,110
INTERNAL EVENT,1678171066.151653,0,111
INTERNAL EVENT,1678171066.3186922,0,112
INTERNAL EVENT,1678171066.485648,0,113
INTERNAL EVENT,1678171066.652691,0,114
SEND TO A,1678171066.819843,0,115
SEND TO B,1678171066.8205829,0,116
INTERNAL EVENT,1678171066.990099,0,117
SEND TO A,1678171067.156777,0,118
SEND TO B,1678171067.157036,0,119
INTERNAL EVENT,1678171067.3236532,0,120
SEND TO A,1678171067.491023,0,121
INTERNAL EVENT,1678171067.6576672,0,122
INTERNAL EVENT,1678171067.824648,0,123
INTERNAL EVENT,1678171067.991725,0,124
INTERNAL EVENT,1678171068.159919,1,125
POP FROM QUEUE,1678171068.325655,0,127
INTERNAL EVENT,1678171068.492672,0,127
INTERNAL EVENT,1678171068.6597261,0,128
INTERNAL EVENT,1678171068.8268569,0,129
SEND TO A,1678171068.9937458,0,130
INTERNAL EVENT,1678171069.1673,0,131
INTERNAL EVENT,1678171069.330645,0,132
INTERNAL EVENT,1678171069.4976482,0,133
INTERNAL EVENT,1678171069.6646478,0,134
INTERNAL EVENT,1678171069.831666,0,135
SEND TO A,1678171069.9986749,0,136
SEND TO B,1678171069.998889,0,137
SEND TO A,1678171070.167466,0,138
INTERNAL EVENT,1678171070.336792,0,139
INTERNAL EVENT,1678171070.5093179,0,140
SEND TO A,1678171070.6727622,0,141
POP FROM QUEUE,1678171070.840894,0,143
SEND TO A,1678171071.006735,0,143
SEND TO B,1678171071.0070112,0,144
INTERNAL EVENT,1678171071.173755,0,145
INTERNAL EVENT,1678171071.3406389,0,146
INTERNAL EVENT,1678171071.507911,0,147
INTERNAL EVENT,1678171071.6965692,0,148
INTERNAL EVENT,1678171071.862657,0,149
INTERNAL EVENT,1678171072.029759,0,150
SEND TO B,1678171072.196686,0,151
INTERNAL EVENT,1678171072.363859,0,152
INTERNAL EVENT,1678171072.530703,0,153
INTERNAL EVENT,1678171072.697697,0,154
INTERNAL EVENT,1678171072.86467,0,155
INTERNAL EVENT,1678171073.031708,0,156
INTERNAL EVENT,1678171073.198866,0,157
INTERNAL EVENT,1678171073.365632,0,158
SEND TO A,1678171073.5327098,0,159
SEND TO B,1678171073.532958,0,160
SEND TO A,1678171073.6997602,0,161
INTERNAL EVENT,1678171073.8666759,0,162
INTERNAL EVENT,1678171074.03363,0,163
INTERNAL EVENT,1678171074.2061388,0,164
SEND TO A,1678171074.367718,0,165
SEND TO A,1678171074.534697,0,166
INTERNAL EVENT,1678171074.701653,0,167
POP FROM QUEUE,1678171074.868671,0,169
SEND TO A,1678171075.035729,0,169
POP FROM QUEUE,1678171075.202673,0,171
INTERNAL EVENT,1678171075.369673,0,171
SEND TO A,1678171075.536661,0,172
SEND TO B,1678171075.5368671,0,173
INTERNAL EVENT,1678171075.703734,0,174
INTERNAL EVENT,1678171075.870659,0,175
SEND TO A,1678171076.037666,0,176
SEND TO B,1678171076.0378509,0,177
INTERNAL EVENT,1678171076.204702,0,178
INTERNAL EVENT,1678171076.3716888,0,179
SEND TO A,1678171076.538784,0,180
SEND TO A,1678171076.705754,0,181
SEND TO B,1678171076.873452,0,182
INTERNAL EVENT,1678171077.039679,0,183
SEND TO B,1678171077.208558,0,184
SEND TO A,1678171077.373666,0,185
SEND TO B,1678171077.3738601,0,186
INTERNAL EVENT,1678171077.540643,0,187
INTERNAL EVENT,1678171077.7076302,0,188
INTERNAL EVENT,1678171077.874676,0,189
INTERNAL EVENT,1678171078.042327,0,190
POP FROM QUEUE,1678171078.208655,0,192
SEND TO A,1678171078.375663,0,192
SEND TO B,1678171078.3758368,0,193
SEND TO A,1678171078.542652,0,194
INTERNAL EVENT,1678171078.709634,0,195
INTERNAL EVENT,1678171078.876632,0,196
SEND TO A,1678171079.043669,0,197
SEND TO B,1678171079.043885,0,198
SEND TO A,1678171079.2106712,0,199
SEND TO A,1678171079.377655,0,200
SEND TO B,1678171079.377859,0,201
INTERNAL EVENT,1678171079.544618,0,202
INTERNAL EVENT,1678171079.711622,0,203
INTERNAL EVENT,1678171079.878638,0,204
INTERNAL EVENT,1678171080.04563,0,205
INTERNAL EVENT,1678171080.2126138,0,206
INTERNAL EVENT,1678171080.3796248,0,207
INTERNAL EVENT,1678171080.5466208,0,208
INTERNAL EVENT,1678171080.713648,0,209
INTERNAL EVENT,1678171080.880634,0,210
SEND TO A,1678171081.047668,0,211
SEND TO B,1678171081.047863,0,212
SEND TO B,1678171081.214658,0,213
INTERNAL EVENT,1678171081.381645,0,214
INTERNAL EVENT,1678171081.548782,0,215
INTERNAL EVENT,1678171081.715615,0,216
INTERNAL EVENT,1678171081.8827038,0,217
INTERNAL EVENT,1678171082.050347,0,218
INTERNAL EVENT,1678171082.216674,0,219
SEND TO B,1678171082.3836641,0,220
SEND TO A,1678171082.5507112,0,221
INTERNAL EVENT,1678171082.717682,0,222
INTERNAL EVENT,1678171082.885605,0,223
INTERNAL EVENT,1678171083.051649,0,224
INTERNAL EVENT,1678171083.2186801,0,225
INTERNAL EVENT,1678171083.385656,0,226
INTERNAL EVENT,1678171083.5526478,0,227
INTERNAL EVENT,1678171083.71963,0,228
INTERNAL EVENT,1678171083.8866339,0,229
INTERNAL EVENT,1678171084.053675,0,230
INTERNAL EVENT,1678171084.2206552,0,231
INTERNAL EVENT,1678171084.387661,0,232
SEND TO A,1678171084.555212,0,233
SEND TO A,1678171084.721662,0,234
POP FROM QUEUE,1678171084.888654,0,236
INTERNAL EVENT,1678171085.0556328,0,236
INTERNAL EVENT,1678171085.222649,0,237
SEND TO A,1678171085.3896499,0,238
POP FROM QUEUE,1678171085.5566778,0,240
SEND TO B,1678171085.723663,0,240
INTERNAL EVENT,1678171085.890666,0,241
SEND TO A,1678171086.057756,0,242
SEND TO A,1678171086.224671,0,243
SEND TO A,1678171086.39216,0,244
SEND TO B,1678171086.3924491,0,245
INTERNAL EVENT,1678171086.558648,0,246
INTERNAL EVENT,1678171086.7256541,0,247
INTERNAL EVENT,1678171086.8926342,0,248
INTERNAL EVENT,1678171087.059627,0,249
INTERNAL EVENT,1678171087.226629,0,250
SEND TO A,1678171087.393662,0,251
INTERNAL EVENT,1678171087.5606441,0,252
INTERNAL EVENT,1678171087.727624,0,253
POP FROM QUEUE,1678171087.894652,0,255
SEND TO A,1678171088.061654,0,255
SEND TO B,1678171088.0618382,0,256
SEND TO A,1678171088.232061,0,257
SEND TO A,1678171088.398674,0,258
SEND TO B,1678171088.398902,0,259
INTERNAL EVENT,1678171088.5656378,0,260
INTERNAL EVENT,1678171088.732748,0,261
SEND TO A,1678171088.8996742,0,262
SEND TO B,1678171088.8998752,0,263
SEND TO B,1678171089.066665,0,264
INTERNAL EVENT,1678171089.2336268,0,265
SEND TO A,1678171089.400671,0,266
SEND TO B,1678171089.4008782,0,267
INTERNAL EVENT,1678171089.567639,0,268
SEND TO A,1678171089.734695,0,269
INTERNAL EVENT,1678171089.9016662,0,270
INTERNAL EVENT,1678171090.0686688,0,271
INTERNAL EVENT,1678171090.2356281,0,272
SEND TO B,1678171090.402729,0,273
SEND TO A,1678171090.569669,0,274
INTERNAL EVENT,1678171090.7366211,0,275
POP FROM QUEUE,1678171090.9036832,0,277
INTERNAL EVENT,1678171091.0706282,0,277
INTERNAL EVENT,1678171091.237634,0,278
INTERNAL EVENT,1678171091.404634,0,279
SEND TO A,1678171091.571709,0,280
SEND TO B,1678171091.5719402,0,281
SEND TO A,1678171091.738868,0,282
SEND TO B,1678171091.7396638,0,283
INTERNAL EVENT,1678171091.9056551,0,284
INTERNAL EVENT,1678171092.072625,0,285
INTERNAL EVENT,1678171092.239611,0,286
INTERNAL EVENT,1678171092.406637,0,287
POP FROM QUEUE,1678171092.57365,0,289
SEND TO A,1678171092.740662,0,289
SEND TO A,1678171092.907669,0,290
SEND TO B,1678171092.907854,0,291
SEND TO A,1678171093.0746639,0,292
SEND TO B,1678171093.2416692,0,293
INTERNAL EVENT,1678171093.4086678,0,294
INTERNAL EVENT,1678171093.575615,0,295
INTERNAL EVENT,1678171093.742631,0,296
POP FROM QUEUE,1678171093.909672,0,298
SEND TO A,1678171094.0767,0,298
SEND TO B,1678171094.076929,0,299
INTERNAL EVENT,1678171094.2436569,0,300
SEND TO A,1678171094.4107158,0,301
INTERNAL EVENT,1678171094.5776472,0,302
INTERNAL EVENT,1678171094.74466,0,303
INTERNAL EVENT,1678171094.911644,0,304
INTERNAL EVENT,1678171095.078669,0,305
SEND TO B,1678171095.245707,0,306
SEND TO B,1678171095.440427,0,307
INTERNAL EVENT,1678171095.606632,0,308
INTERNAL EVENT,1678171095.773619,0,309
INTERNAL EVENT,1678171095.940636,0,310
INTERNAL EVENT,1678171096.1076338,0,311
INTERNAL EVENT,1678171096.2746181,0,312
SEND TO A,1678171096.441704,0,313
INTERNAL EVENT,1678171096.608612,0,314
SEND TO A,1678171096.775672,0,315
SEND TO B,1678171096.775899,0,316
SEND TO A,1678171096.942667,0,317
SEND TO B,1678171096.942852,0,318
INTERNAL EVENT,1678171097.1096551,0,319
INTERNAL EVENT,1678171097.276612,0,320
INTERNAL EVENT,1678171097.443636,0,321
POP FROM QUEUE,1678171097.610689,0,323
INTERNAL EVENT,1678171097.777641,0,323
INTERNAL EVENT,1678171097.944649,0,324
INTERNAL EVENT,1678171098.11165,0,325
INTERNAL EVENT,1678171098.278757,0,326
INTERNAL EVENT,1678171098.445627,0,327
INTERNAL EVENT,1678171098.612624,0,328
INTERNAL EVENT,1678171098.779705,0,329
INTERNAL EVENT,1678171098.946666,0,330
SEND TO A,1678171099.113665,0,331
SEND TO B,1678171099.113844,0,332
SEND TO A,1678171099.280714,0,333
SEND TO B,1678171099.2809489,0,334
SEND TO B,1678171099.447755,0,335
INTERNAL EVENT,1678171099.614648,0,336
INTERNAL EVENT,1678171099.781632,0,337
SEND TO B,1678171099.948643,0,338
SEND TO B,1678171100.115663,0,339
INTERNAL EVENT,1678171100.282621,0,340
INTERNAL EVENT,1678171100.4496388,0,341
INTERNAL EVENT,1678171100.616626,0,342
INTERNAL EVENT,1678171100.7836149,0,343
INTERNAL EVENT,1678171100.9506319,0,344
SEND TO B,1678171101.117671,0,345
INTERNAL EVENT,1678171101.284639,0,346
INTERNAL EVENT,1678171101.451624,0,347
INTERNAL EVENT,1678171101.618641,0,348
SEND TO A,1678171101.7856488,0,349
INTERNAL EVENT,1678171101.952652,0,350
SEND TO A,1678171102.119686,0,351
INTERNAL EVENT,1678171102.286636,0,352
SEND TO A,1678171102.45369,0,353
SEND TO B,1678171102.453886,0,354
SEND TO B,1678171102.620661,0,355
SEND TO A,1678171102.7876842,0,356
SEND TO B,1678171102.787924,0,357
INTERNAL EVENT,1678171102.954609,0,358
INTERNAL EVENT,1678171103.1216261,0,359
INTERNAL EVENT,1678171103.288623,0,360
INTERNAL EVENT,1678171103.455647,0,361
SEND TO A,1678171103.622665,0,362
SEND TO B,1678171103.6228778,0,363
INTERNAL EVENT,1678171103.793922,0,364
INTERNAL EVENT,1678171103.960609,0,365
INTERNAL EVENT,1678171104.127651,0,366
INTERNAL EVENT,1678171104.2946298,0,367
SEND TO A,1678171104.4616609,0,368
SEND TO B,1678171104.4618392,0,369
INTERNAL EVENT,1678171104.628615,0,370
INTERNAL EVENT,1678171104.795638,0,371
SEND TO A,1678171104.962683,0,372
INTERNAL EVENT,1678171105.129642,0,373
INTERNAL EVENT,1678171105.296675,0,374
SEND TO A,1678171105.463681,0,375
SEND TO B,1678171105.4638941,0,376
SEND TO A,1678171105.6306958,0,377
INTERNAL EVENT,1678171105.797633,0,378
SEND TO A,1678171105.96464,0,379
SEND TO B,1678171105.964821,0,380
INTERNAL EVENT,1678171106.1316118,0,381
INTERNAL EVENT,1678171106.298639,0,382
INTERNAL EVENT,1678171106.465624,0,383
INTERNAL EVENT,1678171106.632621,0,384
SEND TO A,1678171106.799658,0,385
SEND TO B,1678171106.966639,0,386
INTERNAL EVENT,1678171107.13364,0,387
INTERNAL EVENT,1678171107.300632,0,388
SEND TO A,1678171107.467658,0,389
SEND TO B,1678171107.467841,0,390
INTERNAL EVENT,1678171107.634611,0,391
INTERNAL EVENT,1678171107.801617,0,392
SEND TO A,1678171107.968676,0,393
INTERNAL EVENT,1678171108.135637,0,394
INTERNAL EVENT,1678171108.302664,0,395
SEND TO A,1678171108.469698,0,396
SEND TO B,1678171108.46994,0,397
INTERNAL EVENT,1678171108.636618,0,398
INTERNAL EVENT,1678171108.803627,0,399
INTERNAL EVENT,1678171108.9706419,0,400
INTERNAL EVENT,1678171109.13761,0,401
SEND TO A,1678171109.304687,0,402
SEND TO B,1678171109.304916,0,403
INTERNAL EVENT,1678171109.4716318,0,404
SEND TO A,1678171109.6386392,0,405
SEND TO B,1678171109.638813,0,406
